Id,SalePrice
2736,144129.44899044832
2737,128002.71983995268
2738,130630.50879944349
2739,167468.21493057522
2740,143367.9491026234
2741,150913.0923413795
2742,148536.16098865643
2743,149334.87718438037
2744,156183.9476025936
2745,138383.19394204512
2746,133522.8097844518
2747,141531.25083795565
2748,118590.09607212729
2749,129466.6853551508
2750,133374.43795119648
2751,136840.82756673935
2752,207199.763000909
2753,150791.48560367659
2754,261403.51157339726
2755,128419.14138209552
2756,95583.55870055377
2757,62091.11336659191
2758,78902.15285820681
2759,159476.55134278673
2760,129814.01185465022
2761,152448.99003135713
2762,148918.25393556478
2763,183745.81068919954
2764,140754.56383463644
2765,291113.3608523657
2766,139397.6500636221
2767,92017.56874213715
2768,130766.1991538966
2769,141562.600740619
2770,136147.6490519365
2771,108977.38416588884
2772,111399.76211525967
2773,160841.28483672236
2774,138470.42407068706
2775,109102.64543804168
2776,137101.62475449286
2777,144595.16017177075
2778,109781.48082500587
2779,122913.93992188778
2780,92816.02333105239
2781,97379.79124664846
2782,86760.48208821304
2783,98991.3879590503
2784,121558.4009776837
2785,129605.83134316528
2786,63668.43997033876
2787,128072.43601584372
2788,72476.89893546735
2789,181987.89142944373
2790,91929.54407980586
2791,115254.29455942677
2792,63765.84291837952
2793,175881.28416728968
2794,97538.96047618108
2795,124220.317695175
2796,105410.13160244266
2797,191670.61628806373
2798,107756.96457455169
2799,114615.75578994317
2800,59642.43021253534
2801,104785.06207034372
2802,134656.37756370477
2803,176747.79004285036
2804,133472.32357304997
2805,98848.66693584101
2806,75955.24076620661
2807,151726.29005038048
2808,153625.5078073544
2809,143724.14115530078
2810,127477.89676597925
2811,156777.91276738158
2812,157615.89905255966
2813,148324.5681148492
2814,140431.19982957916
2815,99404.31926378142
2816,249786.47846718444
2817,146205.4665830137
2818,134041.1921427322
2819,153092.73030919803
2820,139655.52515359418
2821,114490.1932826833
2822,208009.16452068745
2823,342212.9277231497
2824,191847.33044475535
2825,150550.2374205952
2826,130124.00665724928
2827,135438.12209313168
2828,208769.32447437127
2829,207496.94156079463
2830,224003.87289365364
2831,174294.486992503
2832,247343.5611256433
2833,294608.3890869094
2834,215357.8435566268
2835,216980.13219205404
2836,190044.04995363156
2837,152103.65359892714
2838,151656.24972774374
2839,172911.95659555693
2840,203494.859434678
2841,205985.48920441372
2842,226183.99849465967
2843,152410.37756254742
2844,169628.0920330338
2845,120402.76541020189
2846,216780.15236825813
2847,200544.50769087634
2848,215513.36656509066
2849,197466.87307788475
2850,280409.71068994806
2851,231962.285683887
2852,232162.989523222
2853,239499.66890228138
2854,140326.69238068647
2855,205202.03831173503
2856,195482.82627808338
2857,186161.92171210406
2858,194181.03188418984
2859,121190.69607560993
2860,130919.514024324
2861,122538.65124439221
2862,197031.50354458074
2863,132736.42459693307
2864,245128.35344991798
2865,139603.53538115285
2866,137595.7039272567
2867,99350.20435411738
2868,93178.08533310598
2869,109469.03495265638
2870,124037.41616736696
2871,82245.2593404294
2872,46220.83018443447
2873,93075.59923014964
2874,145570.36466328058
2875,113746.20453399197
2876,166146.14308479844
2877,139418.9434676467
2878,163172.13414504912
2879,141678.85448545564
2880,103975.22404230529
2881,152566.99841266868
2882,176014.67474451452
2883,198773.9588230869
2884,197291.76478029566
2885,200106.79578749684
2886,221562.8303535519
2887,91739.29362570852
2888,136303.4151133231
2889,45362.427946568896
2890,79533.63586678445
2891,137602.7739020589
2892,50798.509413032174
2893,88996.11456250251
2894,58755.11274324643
2895,326602.2973689714
2896,299113.9297150878
2897,213688.96623402054
2898,143335.41372876472
2899,211272.13770549506
2900,157682.67034048372
2901,196302.63502351826
2902,193076.83851324845
2903,336624.93083002156
2904,349482.3964368988
2905,100075.37257165561
2906,207140.5336896646
2907,110757.15957988314
2908,131461.58128158966
2909,131765.18426334832
2910,80636.6315863635
2911,82606.3046008547
2912,140342.06967604026
2913,83216.38452789161
2914,76099.20304275869
2915,85265.471584588
2916,83157.58377347121
2917,161390.24734457888
2918,118523.63684013428
2919,212875.4252028261
